iso_country_code,fact_blood_type,COUNTRY,postalCode,port_harbor_38,territory,field_exr,LONGITUDE,p_658,isoCountryCode,measlon,RETENTION_POLICY,score_index,timeZone,TIME_ZONE,d_coun,nation,customer_country,location_text_info,adr_line,p_abbr,address_line_v2,address_line,col_396,dim_130,LANDMARK_POI,continent,created_at,addressLine,RANK_RATING,geographic_coordinates,lon,location_text,disname,user_region_state_province,attr_635,geographicCoordinates,tz,margin,x_tax,rmta95,cron_schedule,col_brz,region_state_province_v2,KEYWORDS,user_airport,country_30,MAPPING_TRANSFORM,CONTINENT,country_raw,TITLE_PREFIX,user_longitude,col_293,attr_602,longitude_38,src_global_trade_item_number,continent_2,d_ssm,p_trans,tz_2,locationText,bnk_identification_number,landmark,country,license_terms_v2,ward,LOCATION_TEXT,addrline,src_distance,meta_pm,city_town_30,street,continent_3,col_cou,meta_nh,city_town_data,severity_level,dim_687,isocc,flight,val_252,col_lan,ppb,customer_district_borough,GEOGRAPHIC_COORDINATES,template_pattern,coords,x_fips,COUNTRY_2,subdomain,urlPiiContext,lhd6,airport_raw,adr_line_2,customer_time_zone,user_iata_code,threshold_limit_14,airport,age_14,longitude_v2,arw56,loctxt,country_2,iso_alpha_2,employee_rec,PORT_HARBOR,fact_landmark_poi,cityTown,field_cxs,landmark_poi_data,region_state_province,data_lineage,time_zone_30,field_dox,decimal_float_v2,latitude_info,time_zone_val,meta_601,bvbesn62,regionStateProvince,lat,CARD_EXPIRY_DATE,v_wj,customer_iso_country_code,REGION_STATE_PROVINCE,AIRPORT,dim_geographic_coordinates,iso_country_cd,CITY_TOWN,customer_default_value,qfee71,pmkng90,TENANT_IDENTIFIER,city,c_yc,district_borough_22,country_38,passport_num,createdat,port,src_continent,timeZone_2,dtype
GB,O+,India,EU5 5YK,Singapore,TX,Central Park,-38.458914,Port of LA,GB,167.213757,7 days,3.3,EST,UTC,Netherlands,Mexico,Norway,"Austin, India",6642 Maple Dr,STOOJ,6861 Maple Dr,933 Cedar Ln,Oceania,cd3c2bfe-baf8-495d-b15c-786110248622,Golden Gate Bridge,Europe,2025-08-25 19:22:51,2761 Oak Ave,15,"-82.636144, -53.932289",39.806699,"Sydney, Italy",Influenza,GA,Seattle,"67.433385, 95.784948",JST,Penetration,71-3500598,CO,"11 3 * * 0,6",Q4 2021,IL,"automation, integration, monitoring, performance",LAX,Germany,field_a -> field_b,Oceania,Japan,Ms.,-86.525679,9603 Cedar Ln,CDG,-158.660226,1184461066988,Oceania,AU,Konnichiwa,JST,"Los Angeles, United States",423736,Golden Gate Bridge,Canada,CC BY 4.0,Midtown,"Boston, France",3880 Maple Dr,6670.4,patricia.lewis,Miami,7053 Elm St,Europe,South Korea,Singapore,Seattle,Medium,ADV-R4CGNSAB5O,IN,BC8039,Busan,Big Ben,211.93,Downtown,"-74.827265, -132.278427",{{date}} - {{event}},"-46.987031, 108.90494",42001,South Korea,service.cloud,https://example.com/users/94a87411/profile,3897 Main St,SIN,5509 Oak Ave,CET,WVM,max=6007,CDG,90,177.569516,Dallas,"Chicago, Spain",Switzerland,FR,EMP-52314,Rotterdam,Statue of Liberty,Houston,Big Ben,Golden Gate Bridge,PA,staging.users -> analytics,CET,5652 Elm St,8973.7636,14.688756,PST,SIN,CET,PA,"2.751442, 134.258031",04/24,cancelled,IN,NY,SFO,"85.117647, 93.267072",AU,Portland,'',Switzerland,Australia,tenant-025,Toronto,NGBJHVCEN77VMR5YMV5Z,North Shore,South Korea,Z10688743,2023-05-20 08:05:38,Shanghai,Asia,UTC,snapshot
FR,A-,Mexico,JF7 2JI,Rotterdam,CO,Central Park,-94.275609,Singapore,CA,-134.306281,7 days,4.23,JST,UTC,Norway,Canada,Brazil,"San Francisco, Brazil",281 Maple Dr,BIRV,4985 Elm St,8282 Pine Rd,North America,1a39587c-34e2-491b-b03d-97e0b24293b7,Big Ben,Asia,2024-04-12T15:32:43Z,7038 Elm St,21,"-83.717909, -155.940451",-48.418786,"Dallas, France",Tuberculosis,OH,New York,"-49.166427, 53.22981",America/New_York,Premium,54-9030905,NC,4 20 * * 1-5,Q1 2024,CO,"data, analytics, security",SIN,Canada,input -> output,Oceania,Japan,Mrs.,-31.457787,5620 Oak Ave,NRT,-152.785091,7111947735434,Europe,AU,Guten Tag,America/New_York,"Boston, Netherlands",489724,Statue of Liberty,Switzerland,BSD-3-Clause,Downtown,"Chicago, Japan",5326 Park Blvd,2027.9,noah.martin,Houston,8816 Main St,Antarctica,Sweden,Port of LA,Toronto,Info,ADV-P4M9K5QF02,DE,YW2167,Busan,Big Ben,713.35,Downtown,"47.033088, -86.16341",Dear {{customer}},"-40.14201, 19.5536",44775,Japan,acme.org,https://example.com/users/b541d9b1/profile,6567 Maple Dr,LHR,8412 Pine Rd,America/New_York,SCW,max=4655,SIN,10,-169.719033,Seattle,"Paris, Switzerland",Japan,GB,EMP-89486,Shanghai,Central Park,San Francisco,Golden Gate Bridge,Golden Gate Bridge,PA,staging.orders -> reports,UTC,2848 Pine Rd,679.4646,71.107771,America/New_York,JFK,CET,CA,"-29.956496, -123.834421",10/26,rejected,JP,CA,LHR,"73.534967, -92.351502",AU,Denver,CURRENT_TIMESTAMP,Italy,France,tenant-027,Denver,PHI3H8Z1RHL4YXHIRJZ8,West End,Canada,F23645737,2026-07-04T12:17:23Z,Shanghai,Oceania,PST,update
CA,AB-,Brazil,AZ5 1ET,Busan,NY,Central Park,21.097032,Port of LA,DE,82.034328,indefinite,0.52,PST,Europe/London,Japan,Mexico,United States,"Dallas, Spain",6571 Main St,QRRCX,8708 Park Blvd,4187 Pine Rd,Antarctica,af650b69-00ad-4e41-8708-7a5cc79882fb,Big Ben,Asia,2022-08-07T11:46:35Z,1910 Maple Dr,75,"-80.170222, 118.670694",172.362396,"Denver, Norway",Malaria,PA,Austin,"33.010282, 69.547553",PST,Value pricing,16-4189417,MA,"48 14 * * 0,6",Q3 2023,IL,"data, compliance",SIN,India,source_col -> field_b,South America,Canada,Prof.,-73.55657,2260 Main St,NRT,81.6199,6642788321813,Asia,CA,Konnichiwa,America/New_York,"Denver, Germany",41921,Central Park,India,BSD-3-Clause,Midtown,"Austin, Australia",2168 Maple Dr,4597.5,aiden.brown,London,3972 Elm St,Europe,Israel,Hamburg,Seattle,Medium,ADV-6GX9R5ELGD,MX,GE492,Port of LA,Big Ben,117.87,South Bay,"47.092593, 116.350328",Order #{{id}},"11.18407, 68.12437",10441,Netherlands,acme.org,https://example.com/users/8f479792/profile,1087 Pine Rd,SIN,9550 Cedar Ln,JST,FWD,max=5945,JFK,91,-158.647988,Denver,"Phoenix, Norway",Brazil,CA,EMP-75263,Shanghai,Big Ben,Chicago,Central Park,Golden Gate Bridge,NY,curated.orders -> exports,CET,4504 Cedar Ln,143.0135,15.689841,CET,SIN,PST,TX,"10.425029, -129.102845",08/29,completed,CA,MA,LHR,"-36.363421, -69.899238",MX,Phoenix,CURRENT_TIMESTAMP,Israel,Norway,tenant-020,Miami,GLGQXLIN5WT3ONDLF4A9,South Bay,Italy,P77813424,2018-07-12 02:38:16,Singapore,Antarctica,EST,insert
FR,AB-,South Korea,BM2 1DR,Busan,FL,Big Ben,31.19086,Port of LA,MX,-128.414386,30 days,2.23,Europe/London,CET,United States,Singapore,Norway,"Sydney, Spain",5721 Maple Dr,OCSL,40 Pine Rd,4954 Pine Rd,Asia,30a081fe-48aa-4ac6-8c15-bf028ab4841c,Statue of Liberty,Antarctica,2024-07-09T08:23:41Z,7254 Oak Ave,42,"26.596345, -110.985554",135.270407,"Phoenix, Singapore",COVID-19,FL,Toronto,"-23.377261, -98.860847",EST,Cost-plus 25%,54-3322816,WA,"46 20 * * 0,6",Q2 2023,NC,"integration, data, reporting, automation, performance",LHR,South Korea,field_a -> target_col,Europe,Australia,Rev.,-15.625441,3720 Elm St,LHR,87.474942,4481391563691,Antarctica,CA,Bonjour,PST,"Phoenix, Mexico",373693,Statue of Liberty,Brazil,Proprietary,West End,"Paris, Norway",5102 Maple Dr,7375.9,oliver.harris,Denver,6927 Maple Dr,Europe,United Kingdom,Singapore,New York,Critical,ADV-CI74647E2P,US,FS3975,Singapore,Big Ben,131.61,West End,"-81.862726, -44.556461",Order #{{id}},"-33.255431, 3.220308",04318,Sweden,company.net,https://example.com/users/7edaaf78/profile,3775 Pine Rd,JFK,7596 Park Blvd,America/New_York,LYX,min=4725,JFK,11,107.536188,Portland,"Dallas, Germany",India,GB,EMP-20343,Rotterdam,Central Park,Denver,Central Park,Central Park,WA,curated.orders -> analytics,America/New_York,6620 Main St,6758.2445,-43.708814,UTC,LAX,JST,IL,"-68.120889, -116.030696",08/27,rejected,JP,NY,CDG,"-60.990224, -147.665676",US,Chicago,false,Brazil,Israel,tenant-032,Denver,5TQ58SP3MMH9R6BYSOJZ,Midtown,South Korea,Y75782715,2022-01-25T22:50:56Z,Singapore,North America,UTC,update
DE,B-,France,39438,Singapore,NC,Statue of Liberty,43.289303,Busan,US,-16.16186,indefinite,3.05,Europe/London,PST,Mexico,Israel,Israel,"Seattle, Australia",6241 Cedar Ln,UZL,2353 Pine Rd,5264 Cedar Ln,North America,8a6d2074-b777-45a3-b7ae-65c179f1b85a,Eiffel Tower,Africa,2018-02-26 06:14:29,2101 Park Blvd,17,"64.917156, -143.546759",173.837097,"Atlanta, Switzerland",Tuberculosis,MA,Phoenix,"-66.189106, -103.626761",PST,Premium,79-1274263,FL,20 16 * * *,Q4 2025,IL,"data, security, automation",SFO,Spain,input -> field_b,Asia,Mexico,Hon.,-127.50463,7288 Elm St,LAX,-154.380781,0626534016132,Africa,DE,Hola,JST,"Toronto, France",60115071,Golden Gate Bridge,Israel,MIT,Midtown,"London, Singapore",4149 Oak Ave,7881.7,michael.king,Chicago,8757 Maple Dr,Antarctica,Norway,Port of LA,Seattle,Critical,ADV-R987EO5RYD,AU,OT421,Busan,Big Ben,394.17,North Shore,"79.631449, -31.657949",Dear {{customer}},"-1.069724, -17.581193",11578,Sweden,acme.org,https://example.com/users/ade40b8b/profile,1683 Oak Ave,SFO,7837 Park Blvd,America/New_York,URJ,crit=3828,CDG,109,173.961799,San Francisco,"Seattle, Israel",Singapore,JP,EMP-98963,Shanghai,Central Park,Boston,Big Ben,Statue of Liberty,WA,raw.orders -> exports,JST,8891 Cedar Ln,3292.4804,-42.571613,Europe/London,LHR,UTC,FL,"-28.506559, -134.561179",04/25,active,BR,TX,SIN,"-45.372682, 89.20602",CA,Tokyo,null,Brazil,Germany,tenant-006,Houston,DDQJG297250FT2ZOL9WE,North Shore,United States,J22632700,2018-09-28 16:35:25,Port of LA,Antarctica,JST,upsert
US,AB+,United Kingdom,89000,Rotterdam,GA,Golden Gate Bridge,-112.337643,Port of LA,US,-30.662644,7 years,6.23,JST,EST,Italy,France,United States,"Tokyo, Sweden",2783 Cedar Ln,KUKF,7075 Main St,6386 Pine Rd,South America,4033db0e-8b84-4d2e-9026-1cf9251841ee,Eiffel Tower,North America,2026-05-15 10:42:14,9675 Cedar Ln,52,"36.301289, -12.703553",-74.342126,"Houston, South Korea",COVID-19,WA,Tokyo,"84.527742, 103.538656",CET,Market-based,60-7073190,CA,21 9 * * 1-5,Q3 2021,CA,"analytics, reporting, performance, automation",CDG,Japan,field_a -> field_b,Europe,Japan,Mr.,-98.618313,5703 Cedar Ln,SFO,112.648166,8049306859751,Oceania,BR,Konnichiwa,PST,"Berlin, Spain",601158443,Golden Gate Bridge,Sweden,CC BY 4.0,Midtown,"San Francisco, Brazil",7976 Maple Dr,8423.4,james.miller,Dallas,4670 Main St,Europe,South Korea,Hamburg,Boston,Critical,ADV-BP2XW8087L,CA,ZB3895,Busan,Central Park,345.94,Downtown,"69.691647, 174.050214",Order #{{id}},"-51.625737, 153.759904",18866,Netherlands,acme.org,https://example.com/users/72187dab/profile,3559 Oak Ave,ORD,8629 Pine Rd,UTC,TRY,min=853,NRT,45,52.029055,Dallas,"Austin, Japan",United States,JP,EMP-91176,Port of LA,Golden Gate Bridge,Denver,Eiffel Tower,Statue of Liberty,NY,curated.orders -> analytics,UTC,991 Oak Ave,5390.9055,-9.467178,CET,SIN,PST,FL,"0.865172, -89.933635",09/27,failed,BR,TX,JFK,"-38.76532, 174.295053",MX,San Francisco,1,United States,United States,tenant-043,Atlanta,B1D9NNGK04NU94IXNBBU,North Shore,Mexico,H41709250,2023-03-11T13:41:04Z,Singapore,Oceania,Europe/London,delete
GB,B-,Netherlands,34049,Rotterdam,CA,Central Park,-25.653085,Hamburg,FR,-130.480536,7 years,2.09,CET,EST,South Korea,Israel,Germany,"Miami, Australia",4930 Oak Ave,AHD,6786 Park Blvd,963 Main St,North America,89cd715a-4832-4508-a6bd-c481986db415,Golden Gate Bridge,Europe,2024-01-22T17:36:50Z,3702 Main St,96,"56.648051, -22.738184",-93.900707,"Paris, Canada",Influenza,PA,Austin,"-60.541412, -90.273559",JST,Penetration,19-1694499,NC,32 11 * * 1-5,Q3 2021,IL,"automation, security, analytics, scalability",NRT,United Kingdom,field_a -> target_col,Asia,Mexico,Ms.,79.584713,8013 Maple Dr,JFK,116.001287,5267179391805,North America,FR,Guten Tag,EST,"Tokyo, Netherlands",50686,Big Ben,Sweden,CC BY 4.0,South Bay,"Austin, Switzerland",9331 Maple Dr,6596.3,richard.harris,Austin,5965 Cedar Ln,South America,Germany,Busan,Austin,Low,ADV-5HPR54HLQU,GB,AB2409,Rotterdam,Central Park,212.63,West End,"-37.489208, -179.207286",Dear {{customer}},"74.186487, 178.836358",52797,Japan,service.cloud,https://example.com/users/e11db2a9/profile,161 Pine Rd,SFO,6693 Maple Dr,PST,TXZ,max=5442,SIN,40,62.676975,Dallas,"Miami, Sweden",Japan,DE,EMP-75301,Busan,Statue of Liberty,Miami,Eiffel Tower,Central Park,PA,raw.users -> analytics,UTC,4559 Main St,2963.7416,-5.21422,PST,SIN,UTC,NY,"85.698882, 43.228981",04/27,active,DE,OH,SFO,"17.935963, 158.899908",CA,Portland,null,Singapore,Brazil,tenant-033,London,0AM5Z5JUVFOG9TAFMUXY,West End,Singapore,Z11252378,2024-07-19T00:00:43Z,Singapore,Oceania,America/New_York,update
JP,B+,Norway,84083,Shanghai,CO,Big Ben,-101.857858,Port of LA,AU,104.476223,30 days,2.53,PST,Europe/London,Germany,South Korea,Sweden,"Berlin, India",7968 Main St,LL,6649 Oak Ave,3269 Oak Ave,South America,4e00e9b0-7cea-439b-bc16-2271fac34c65,Statue of Liberty,North America,2022-11-12 13:03:00,8045 Park Blvd,46,"70.122716, 92.056289",70.241398,"Paris, Norway",Tuberculosis,CO,London,"-51.644672, -155.765256",JST,Premium,72-5794034,CA,59 9 * * 1-5,Q4 2024,NC,"scalability, data, cloud, analytics, automation",NRT,Netherlands,source_col -> output,Africa,Israel,Mrs.,10.568182,2518 Maple Dr,SFO,146.141574,5265172955662,Oceania,US,Bonjour,JST,"Paris, United States",581717,Eiffel Tower,India,Apache-2.0,Midtown,"Chicago, Singapore",1276 Main St,224.9,mary.johnson,Toronto,9787 Cedar Ln,Oceania,South Korea,Shanghai,Sydney,Low,ADV-CYJLG4HUUQ,CA,YF718,Singapore,Statue of Liberty,416.6,South Bay,"-30.502052, 55.835444",{{date}} - {{event}},"70.769505, -134.326521",30007,Israel,example.com,https://example.com/users/6c2b9747/profile,6250 Maple Dr,LHR,1077 Pine Rd,JST,TGB,warn=4203,SIN,70,-85.900403,Paris,"Boston, Netherlands",United Kingdom,CA,EMP-41059,Rotterdam,Statue of Liberty,London,Eiffel Tower,Eiffel Tower,TX,curated.users -> exports,America/New_York,893 Maple Dr,6559.8286,-32.670545,UTC,CDG,EST,IL,"10.732892, 142.755898",01/25,approved,AU,PA,JFK,"30.600937, -6.774411",IN,Portland,'',Germany,Japan,tenant-025,Atlanta,B9W764RD54QJUNDZDVHC,South Bay,Netherlands,I82091265,2024-03-04 18:07:58,Busan,Antarctica,Europe/London,delete
DE,A+,Switzerland,CC7 7HM,Port of LA,OH,Central Park,59.541877,Port of LA,DE,159.358685,1 year,2.86,PST,JST,United States,United Kingdom,South Korea,"Toronto, France",4666 Elm St,TZDG,3228 Maple Dr,4965 Elm St,Europe,644896f0-e20a-443f-92d2-3567baee868e,Golden Gate Bridge,Asia,2020-10-24 06:55:11,4149 Elm St,55,"20.415537, -71.634558",133.095014,"Denver, United States",COVID-19,PA,Tokyo,"28.086892, 30.716352",Europe/London,Penetration,48-3782778,PA,52 9 * * *,Q1 2020,CO,"monitoring, analytics, security, scalability",LAX,Netherlands,field_a -> target_col,Oceania,Japan,Ms.,122.878977,489 Pine Rd,NRT,153.663274,4256332121847,Europe,IN,Guten Tag,CET,"Atlanta, Brazil",466717,Eiffel Tower,India,Apache-2.0,Downtown,"Dallas, Netherlands",7994 Pine Rd,2835.1,emma.harris,Los Angeles,8673 Maple Dr,Africa,Singapore,Busan,Portland,Medium,ADV-X94558KZVT,AU,FI5518,Singapore,Eiffel Tower,259.71,West End,"-43.572648, 61.364593",Order #{{id}},"34.538704, -148.229571",41155,France,example.com,https://example.com/users/ac8c328d/profile,7102 Main St,SFO,9617 Park Blvd,Europe/London,PPO,warn=8530,LAX,4,54.902629,San Francisco,"Seattle, Italy",Mexico,IN,EMP-56186,Singapore,Golden Gate Bridge,Seattle,Statue of Liberty,Big Ben,WA,curated.events -> exports,EST,5071 Oak Ave,7226.8656,-89.931591,JST,LAX,PST,MA,"5.081092, -104.044222",03/28,rejected,BR,IL,LAX,"-41.383387, 179.340026",IN,New York,1,Italy,Italy,tenant-001,San Francisco,3YCGFKHR8S3ZJ4V5BQUN,Downtown,Brazil,K71969381,2020-11-23 19:58:39,Rotterdam,South America,EST,delete
BR,AB-,Australia,GJ3 8KP,Hamburg,GA,Golden Gate Bridge,-19.7954,Port of LA,GB,-12.94244,7 years,7.11,Europe/London,EST,Japan,Mexico,Japan,"Houston, Switzerland",7030 Pine Rd,GJPE,9922 Pine Rd,7289 Elm St,Africa,91f2f81b-0782-4224-b45a-920f0fe36ce6,Golden Gate Bridge,South America,2025-02-16 00:41:28,3418 Oak Ave,47,"51.405545, 114.263028",59.573386,"Tokyo, Italy",Influenza,CA,Toronto,"65.664516, 132.10745",UTC,Market-based,17-9909334,NY,"57 10 * * 0,6",Q2 2026,OH,"performance, monitoring, integration, compliance, analytics",LAX,Mexico,input -> output,Oceania,Italy,Rev.,121.249001,7881 Main St,JFK,-58.460401,0935162236746,South America,BR,Hola,CET,"Denver, United Kingdom",3733023,Central Park,Switzerland,Proprietary,West End,"Dallas, Netherlands",8535 Pine Rd,9769.3,robert.young,Los Angeles,5469 Maple Dr,North America,Israel,Singapore,Berlin,Medium,ADV-66MODDRMW8,GB,JX1725,Busan,Eiffel Tower,673.49,South Bay,"-52.568524, 147.136518",{{date}} - {{event}},"-50.304116, -141.783144",51566,Norway,data.io,https://example.com/users/91a0d3dd/profile,1748 Park Blvd,SIN,6491 Main St,PST,DPK,max=7029,JFK,61,-25.874155,Phoenix,"Seattle, Singapore",Spain,GB,EMP-84262,Shanghai,Eiffel Tower,Chicago,Big Ben,Eiffel Tower,CA,curated.events -> analytics,UTC,6512 Cedar Ln,4306.1542,-36.681476,CET,SIN,UTC,FL,"4.1639, 9.398957",10/27,cancelled,US,TX,LHR,"-48.307957, -111.990288",IN,Chicago,1,United Kingdom,South Korea,tenant-029,San Francisco,MIRLUSQLGT95CWDH3U40,East Side,Italy,W57319319,2023-08-18 14:03:43,Singapore,Europe,Europe/London,insert
MX,A+,United States,23184,Rotterdam,MA,Big Ben,-58.226164,Hamburg,GB,148.967759,1 year,9.12,Europe/London,EST,Canada,Switzerland,Japan,"London, Australia",1567 Pine Rd,KTI,240 Main St,330 Pine Rd,North America,a1bdd082-d82c-4ce8-a67e-6acb2dd5d7e5,Statue of Liberty,North America,2018-09-26 20:36:11,6080 Oak Ave,84,"14.408408, -37.105796",41.193154,"Denver, United States",Influenza,GA,Miami,"21.231096, -73.97609",PST,Penetration,62-6183380,WA,44 20 * * *,Q4 2021,FL,"cloud, security, automation",SFO,Switzerland,source_col -> target_col,South America,Sweden,Mrs.,-102.266871,958 Maple Dr,NRT,140.874593,0651464328331,Europe,FR,Namaste,PST,"Seattle, Australia",49787,Golden Gate Bridge,Australia,MIT,North Shore,"Dallas, Switzerland",2797 Cedar Ln,9880.7,linda.anderson,Houston,1104 Pine Rd,Asia,Singapore,Busan,New York,High,ADV-5MWKUB6ADR,CA,RG9585,Port of LA,Big Ben,652.19,Midtown,"12.681412, 54.992591",Order #{{id}},"-77.357193, 76.673",15823,France,company.net,https://example.com/users/ed2c135f/profile,6375 Elm St,LHR,8898 Elm St,CET,RPU,warn=3065,LAX,104,-161.107913,Dallas,"Miami, Singapore",France,GB,EMP-18095,Port of LA,Central Park,Phoenix,Central Park,Eiffel Tower,NC,curated.events -> exports,UTC,6056 Elm St,7170.0201,-54.47097,America/New_York,SIN,JST,OH,"67.325623, 59.701683",01/28,cancelled,US,IL,ORD,"-87.028573, 44.72689",US,Portland,null,Canada,South Korea,tenant-048,Austin,EXL6ZP3TSK2W69UV00RF,North Shore,United States,O97053210,2023-08-13T16:38:37Z,Hamburg,North America,Europe/London,update
GB,AB-,Israel,69890,Shanghai,NY,Big Ben,-86.887113,Shanghai,CA,-163.543451,7 years,7.98,UTC,PST,Netherlands,Spain,Canada,"Dallas, Singapore",8024 Main St,GYR,5084 Park Blvd,6924 Main St,Oceania,16878e58-746b-4823-bc5f-c4652884ca02,Golden Gate Bridge,Asia,2021-09-16 17:39:57,6794 Park Blvd,16,"-57.848917, -95.542933",-17.06303,"San Francisco, Switzerland",COVID-19,MA,Austin,"78.348281, -108.757017",JST,Premium,68-7729646,WA,46 0 * * *,Q3 2026,OH,"analytics, automation, compliance, performance",CDG,Sweden,input -> target_col,Africa,Australia,Dr.,21.942184,3785 Maple Dr,ORD,55.326494,6754178570334,South America,GB,Hola,UTC,"Los Angeles, United Kingdom",509455,Big Ben,Israel,CC BY 4.0,West End,"Sydney, Brazil",371 Oak Ave,4061.5,william.young,Paris,6983 Maple Dr,South America,Australia,Hamburg,Toronto,High,ADV-YIZ3GL0T09,AU,VO3082,Hamburg,Central Park,504.14,North Shore,"74.473753, -179.100925",Dear {{customer}},"-28.065812, -157.152206",48379,Netherlands,service.cloud,https://example.com/users/be14a669/profile,3925 Main St,LAX,1361 Park Blvd,EST,JRA,min=134,SFO,35,44.879623,Miami,"Tokyo, Australia",India,AU,EMP-99911,Busan,Big Ben,London,Statue of Liberty,Statue of Liberty,GA,curated.events -> analytics,CET,6010 Pine Rd,7270.4503,9.124056,America/New_York,LHR,CET,FL,"-6.271803, -174.807673",12/29,rejected,US,IL,SFO,"5.081966, 87.955919",AU,Atlanta,CURRENT_TIMESTAMP,South Korea,Israel,tenant-047,Seattle,2739Q9HV1LLCP4QGJ9A7,West End,Norway,P59588001,2022-03-08 23:44:13,Rotterdam,South America,PST,update
MX,A-,Netherlands,63409,Shanghai,FL,Golden Gate Bridge,-116.726551,Shanghai,IN,-72.079551,7 days,8.13,UTC,EST,United States,Australia,Switzerland,"Seattle, Switzerland",6924 Cedar Ln,VA,7962 Elm St,8880 Elm St,North America,68a33d8b-8f40-4c81-9fab-c204a0afebde,Central Park,North America,2023-12-04T07:19:17Z,2097 Pine Rd,89,"-38.924451, 40.278644",93.27333,"Seattle, Singapore",Tuberculosis,CA,Paris,"79.128735, -25.128822",EST,Value pricing,32-2933653,IL,4 0 * * 1-5,Q2 2025,NC,"data, compliance, performance",LAX,Switzerland,field_a -> field_b,Asia,Germany,Hon.,61.131295,7737 Main St,LHR,-144.813914,1342887400222,Asia,GB,Namaste,JST,"Miami, United States",58057,Central Park,Mexico,BSD-3-Clause,North Shore,"Boston, Canada",6789 Cedar Ln,8709.8,sarah.taylor,Austin,8530 Main St,Asia,France,Hamburg,Portland,High,ADV-QMEA3RV0T0,JP,XK7567,Rotterdam,Eiffel Tower,117.0,East Side,"-44.455327, 47.558955",Hello {{name}},"-22.110582, 12.59073",31108,Italy,acme.org,https://example.com/users/47cd480b/profile,1462 Maple Dr,LHR,6949 Oak Ave,UTC,KHA,crit=6907,LAX,86,-22.598761,Miami,"Phoenix, Sweden",South Korea,GB,EMP-84783,Rotterdam,Statue of Liberty,Tokyo,Golden Gate Bridge,Central Park,CA,staging.orders -> reports,America/New_York,708 Park Blvd,7838.877,-20.85794,EST,NRT,EST,CO,"82.374441, -75.54407",07/25,failed,IN,IL,SIN,"88.671742, 148.673426",US,Los Angeles,CURRENT_TIMESTAMP,Singapore,Israel,tenant-003,Dallas,T8EYYK8MCU1UQU3QPY8M,Downtown,Mexico,S48701612,2021-12-02 23:47:00,Rotterdam,Oceania,PST,update
GB,A-,France,50020,Rotterdam,NC,Big Ben,113.634546,Port of LA,US,149.204083,7 years,3.59,CET,JST,Sweden,Norway,Italy,"London, Norway",6370 Elm St,NS,1517 Elm St,9195 Cedar Ln,Europe,f22766dd-7b92-4f37-9a5c-3f3c9d94abff,Golden Gate Bridge,Asia,2021-07-28T02:48:05Z,6516 Pine Rd,39,"-56.822785, 15.152992",-124.801111,"Phoenix, Japan",Influenza,IL,Houston,"-71.210342, 136.014112",UTC,Market-based,98-3620469,CA,35 17 * * 1-5,Q2 2022,NY,"monitoring, integration, reporting, security",CDG,Japan,source_col -> field_b,Africa,Germany,Dr.,122.4061,8159 Park Blvd,JFK,105.487455,5182046326779,Europe,MX,Guten Tag,PST,"Atlanta, India",375059,Golden Gate Bridge,Canada,CC BY 4.0,Midtown,"Miami, South Korea",3032 Maple Dr,7474.5,ethan.garcia,Tokyo,4181 Oak Ave,Asia,Mexico,Singapore,New York,Info,ADV-OR7J41MC13,DE,YW4984,Rotterdam,Central Park,163.42,Downtown,"60.50596, 91.922163",Hello {{name}},"-24.247384, -95.385675",24026,United Kingdom,service.cloud,https://example.com/users/fd873747/profile,3821 Oak Ave,NRT,3913 Maple Dr,CET,MRS,max=1151,NRT,53,131.870078,Austin,"Chicago, Japan",South Korea,IN,EMP-65641,Shanghai,Eiffel Tower,Dallas,Golden Gate Bridge,Eiffel Tower,NY,raw.users -> exports,EST,8519 Park Blvd,6588.5301,-62.673907,America/New_York,ORD,Europe/London,CA,"-3.897526, -11.314181",08/28,failed,GB,GA,LHR,"-55.300608, 121.832413",MX,Paris,CURRENT_TIMESTAMP,United Kingdom,Brazil,tenant-035,Boston,YK3XILOL3R8NGLZ78FA1,Downtown,Israel,U53544084,2019-05-09 09:35:08,Busan,South America,UTC,delete
