duns,elevationAltitude,field_pty,iata_cd,VEHICLE_IDENTIFICATION_NUMBER,p_miaw,iata_code_data,FINANCIAL_FORECAST,iata_code,weight_mass_126,iataCode,v_weig,dim_investment_account,v_516,IATA_CODE,d_iata,open_source,p_vin,var_iata,src_distance,vehicle_id,raw_iata_code,weight_mass,distance_118,dim_vehicle_identification_number,insuranceClaim,continent_info,weightMass,correlation,WEIGHT_MASS,field_909,measwt,vehicle_identification_nbr,vehicle_identification_number_info,vehicle_identification_number,distance_field,distance,val_275,col_941,PRODUCT_NAME,noise,x_mje,date_time,iata_code_data_2,dim_iata,power,VEHICLE_IDENTIFICATION_NUMBER_2,mbbsj54,IATA_CODE_2,f_first,iata,vin,var_empl,v_weigh,dcj30,mkytfh40,attr_key,hashIdentifier,COLOR,bwr92,schema_table_name,CHECKSUM_HASH,iteration,customer_iata_code,vin_2,lybdy77,measmem,ruleConstraint,iata_cd_2,measdist,iata_code_data_3,weight_mass_134,customer_vehicle_identification_number,PARTITION_KEY,iata_code_2,iataCode_2,range,vehicle_identification_no,var_tf,vehicle_identification_number_data,filePath,fact_distance,IATA_CODE_3,hvko52,distance_raw,weight_mass_field,iata_2,bldtype,vehicle_identification_number_2,airport_code,cusip,v_key,c_649,fact_iata_code,iata_cd_3,distance_2,vehicleIdentificationNumber,p_iata,distance_3,FOOD_INGREDIENT_NAME,VEHICLE_IDENTIFICATION_NUMBER_3,medical_procedure_46,weight_mass_2,DISTANCE,f_enc,valrule,iata_code_3,user_social_media_handle,SOFT_DELETE_FLAG,iataCode_3,artwork_creative_work,comment_note_38,weightMass_2,latitude_info,mraru96,IATA_CODE_4
674396916,5610,FPCZN6XDTEE2NMZ9A,RNG,UCQ36DA7GLMXELSD1,975.28,AMW,Q2 2027: $7M projected,OMX,13.17,IDY,681.89,INV-784998,Ms.,XHD,IGG,CC BY 4.0,UD55TOQHJBAJF8W20,NJV,5111.1,TEOZW5POX3R7XYNK8,QQQ,704.8,1576.0,SJOZG0BZDB0SST0PD,CLM-932147,Antarctica,918.58,-0.9966,323.46,JVT,133.17,UOH4C4JFDFELMBZ5K,QR4HGLTMLWEG5U5YH,MXVYVOE9HYW2FY3T3,7252.7,5505.8,64.6,45NXX2ID32GQ5XNTN,Widget Pro,96.4,6791.8,2020-04-25T00:00:00Z,CMD,NBB,23768.8,6HKMDWJ2ZPX6TL2IC,LBY,HID,Mason,MRQ,D5CUC0FXH6J83LJEX,EMP-86038,189.83,2361.1,ULV,"automation, scalability, monitoring",e7ca183ed61698183c482ec47302fc6f359d9c13054efb806068f8f2c3f74750,Black,oliver.harris,public.users,d89eca16dfe7a7205253c94c258a0b1cc40871c1222355661217b7a30cf2078b,2.16.27,PLW,E08ZDYSKJOA84CJOC,0.18,0.9,age >= 18,PDX,8532.0,FFT,503.19,R2TQ2E4HFBDOC0F91,dt=2024-01,TQG,RED,5811.4,BMNDT8O6P93GQDBIP,107.2,H4ARGLUBR3BSSA329,/var/config/batch_805.json,6150.2,XXG,861.7,5635.7,96.93,JZU,B+,IBV62K1GHPTAYPCPJ,BAF,JQRVVATS4,"security, data, reporting, cloud, integration",2018-04-28,IJL,QDO,5043.7,QJ4PHA422EFV1NPQP,SMF,6787.7,Salad,M11R8LFBGO061H2WC,X-Ray Chest,33.53,1447.9,ASCII,UNIQUE,RYH,@jenniferbrown358,false,RAP,Water Lilies,Updated per client request.,4.6,-67.510317,"[17.93, 82.03]",CZM
382793401,6769,FXPTRLHCAO1APUUMX,GEH,MZWOAB0M4EV5HZT62,959.29,JED,Q2 2026: $69M projected,OFL,955.12,ICA,20.04,INV-313217,Rev.,BQS,GYU,CC BY 4.0,71AWGETQW0KXK7P5S,ADK,7558.4,GKKW2G0A7674JNKI3,RJC,934.59,6352.7,IRP7ELA1N8TU4K5O2,CLM-191278,Africa,819.47,-0.8865,303.33,LOD,300.23,FPETLPYNFDCVHRK9C,11HE9Q4DH9L0UOQIY,D4DITEDTSRRRTYJ3Z,2419.9,4117.4,37.74,E4D80SF7KXEZOQRED,CloudGuard,94.6,298.8,2018-10-10T00:00:00Z,TRW,MTG,30601.5,MMT0SBLKCYSSVPUNI,WGA,KMD,Michael,WVM,ZPS9KE7MGZ0PVKBVT,EMP-79585,900.67,2111.1,ZSF,"scalability, data, compliance, security",c35484a43e3cc27532231a3816556658a114fd4adc30cc0bc334cb86ad43b390,Blue,linda.johnson,hr.employees,d99339311f17d97f15c0196902c72fd3c958d86a3e286987103b1aaaebfdca43,5.10.6,DVB,SKFWRF4PW8U58AMX8,8.99,41.0,"status IN ('active','pending')",RJB,1973.1,GKQ,603.52,DCAJWMO24Z25D4KJ4,tenant=2024-01,OVA,YXD,7813.9,3II66A1UCGX13TOW3,154.0,592PRAVF4JQ7E95UL,/var/logs/daily_822.log,937.6,PFH,4560.9,1745.7,651.55,WCO,O+,NJ92DVKFOLU299R47,RPD,XNKIHE3G9,"scalability, data, compliance, reporting, security",2018-08-18,AWC,HSO,9002.1,Y2WJEE6F2K2Y9M1R3,ZXJ,6382.7,Pasta,5N3M2X18Q6X6NAN56,Physical Exam,440.53,8049.4,Latin-1,MATCHES '^[A-Z]+',LAP,@marywhite741,false,OCX,Starry Night,Automated processing complete.,661.83,63.546606,"[14.69, 79.98]",JFR
832667708,2840,UV04VJU634Q9WPV09,VZI,3JCTTUXQC83YYT6D5,568.5,REO,Q1 2025: $72M projected,LXV,775.68,XES,574.93,INV-125558,Mr.,DAA,NNY,GPL-3.0,POUETZ8A72Q2OGGKQ,UIZ,5693.8,W6E7GKC5WD7VTLSP7,JKM,971.73,6365.3,JPHF84UUMOX3EIZ0S,CLM-965025,Asia,216.69,-0.3512,264.6,PHV,437.61,FTV07X6BZ23W0QQ8U,P5S6WMBWRT5ZXU1V3,HJNNBPD8DTI86Z72X,3544.8,1400.9,673.65,4RW2EDL8ULIWBP3UK,FlexPay Platform,112.3,56.4,2022-05-20T00:00:00Z,HVJ,JLD,43144.0,VHLAZV7JZMWZEQI4Y,TMH,KNU,Sophia,IEK,AMWZYBLY8564R3ZOR,EMP-94169,365.31,7793.8,BLK,"data, automation, security, performance, compliance",a01a62a7a229a097b99b2edac47d2c9ccfb525ed00f8a72c4fa84dcabccbe695,White,mason.lee,analytics.events,afd77cf44c0fb57aa626db31e2aa1751f1f1e4f271d0d5ec7ca675c37a9864a6,2.7.74,SLI,75CC06LWS2QSYARIR,4.43,4.5,amount <= 10000,NFX,8044.4,KFO,807.76,ZESJSX64QFFGUNVLX,tenant=2024-01,XCH,PFM,2137.5,N65LCCNYSWDIN2YCM,298.2,89G69R7NIDPS7YRQM,/var/tmp/export_538.parquet,7204.8,XQR,1169.6,6653.8,531.33,ADW,A+,4SLVWGZL2QO1974JZ,ZJQ,9AGREURFG,"reporting, automation, performance",2020-08-13,KHA,GNR,6439.7,HJZR225NSKZABQGPK,DKL,3658.2,Steak,D6OXVXVWX56X74NN3,Physical Exam,585.09,1629.6,UTF-16,UNIQUE,PUQ,@lindaclark664,false,YUU,The Persistence of Memory,Resolved — no further action.,221.98,-76.251912,"[33.84, 76.05]",NJS
117693194,3167,B6QCYC7OQYWKH86JU,XHT,TL9KZ5KDBCL2PJYST,871.05,QTN,Q2 2026: $12M projected,GDA,595.97,HJA,170.96,INV-798219,Dr.,DRD,MWX,GPL-3.0,XMG6IOQV7ICAWE02C,NJZ,3826.2,3AZSLLYTH54H1AQYG,YIC,246.09,9438.7,75GQ7A26J2N75LY7M,CLM-584998,South America,196.83,-0.4337,90.2,ZLG,176.75,AQY210GL1U86IQKQZ,20EAPGI0A8ZRS52FM,2TU78P9291O4CBOLW,3056.1,9425.6,502.69,BKEXRKOVLE0AKFWL2,NanoCore SDK,3.7,5672.9,2022-12-03T00:00:00Z,DJK,JYN,26195.0,K3OB6GTYUAA5Y3KO1,SUN,SNM,Richard,KAK,DAJ9MK0XUPHEA8IBL,EMP-40692,837.62,3302.2,KYS,"monitoring, automation, cloud",4f4b561d608a170d8714dd3b94dcb2d97b067353b27e54a61dbecf3a5206e4b2,Blue,emma.king,hr.employees,ec31dd3d1201c62875ea8b0c2673f33d427475aa2d4155648b35c1cd7271504c,1.8.84,HLJ,4BV34LJ5NGKZJ8RSF,0.36,40.3,age >= 18,WDO,1586.6,NBT,468.05,O9GV5FEJ1Z4VVXGM9,region=us-east,SYU,DTT,497.9,56BNASERTCI6VQZJP,263.4,J44T4ARKW2KOPVGTP,/var/config/daily_397.json,3912.1,UCV,3929.6,9698.6,941.44,MWK,B-,64VVVH9K8EB8G1IK8,ZDK,F58IPJDZW,"scalability, compliance",2018-08-15,SKY,ARP,7318.2,RCQNRXRMHR8HYOTBB,CKL,2727.7,Steak,KFP48F3EVF0EBIHOG,ECG,297.09,7650.0,Latin-1,MATCHES '^[A-Z]+',LXI,@oliverthompson970,true,EQV,The Scream,Escalated to management.,610.83,-5.111266,"[2.47, 85.49]",FGB
697613259,5309,VVKFDWAC7J2C52VUI,IXL,UVAA5BOIE4JO0D159,645.01,CJA,Q4 2027: $2M projected,AYY,984.43,BFT,391.78,INV-951847,Rev.,WFB,HHE,Apache-2.0,9MH18XAYZIB3O5ZS2,PZB,100.9,COCV4685CV6MYIY7F,QKF,321.41,1394.4,5HRO5ZZS4QNH457ZD,CLM-460669,Oceania,810.68,0.4711,704.72,YSF,191.26,WO0U428269JGX5FE7,40T0GUDBR3RFBBXBX,950ORUY10B5M92JQV,8722.2,161.2,961.25,N1JF3W7MQPGIJ0CSA,NanoCore SDK,118.1,1889.1,2023-04-06T00:00:00Z,VOA,SUR,6875.5,RHL48BS4KSHJJLKMA,IHZ,LCH,Sarah,SDY,A0YBZIQMCKWP68GEB,EMP-39693,817.78,2795.3,GCH,"automation, monitoring, integration, data",63d36cc9bc64489c2acbabb258b5a18d41d11fa752b0833f32a7dc8c0c1697c8,White,mary.smith,hr.employees,4b827f68612f35d6821765832a53721771ca7f72a4e3a0276b4a96af9862050c,1.17.75,DFE,6UIK0DAV7HQARW7F8,4.52,69.9,amount <= 10000,CUL,6340.4,FBD,957.84,NV0H1BVTOBFOVT1II,region=us-east,CEZ,JCQ,1615.3,EE6D5HBE6YLHPF97M,1291.8,988SHNCCN4U1DR8AL,/var/data/export_222.json,9321.7,CCR,183.4,5369.1,304.7,SJF,B+,Z9H4CIG01RIYH2AEB,TKE,KG7J5D9KE,"monitoring, reporting, analytics, compliance, cloud",2024-11-10,DGE,ZCA,557.0,5FSOFWGD70LWDT3QN,JOL,1319.7,Pasta,VB2UM1UTHLVQNCJXI,Physical Exam,715.04,704.3,Latin-1,UNIQUE,AQE,@jessicathompson866,false,GLZ,Water Lilies,Pending verification.,751.47,-29.001578,"[31.19, 71.78]",PJC
976252310,2108,ZJ8PVFA7EXU9D08OW,WME,NM55G3YGMVP4AG9DB,257.57,DFV,Q1 2027: $43M projected,ERZ,968.91,YHU,864.68,INV-917686,Ms.,JVD,AEO,MIT,1L3T5HRXY6FISZ8J3,HWA,5031.3,ITY5EY8H2RRTXM25H,ILH,37.41,9265.4,BCOQVRH24ND4QSZNM,CLM-311394,Europe,72.14,0.8882,323.97,PHH,255.85,JOACTJGAF3RS9OF9L,GR6D70F6511EC485W,0JKZLGC0K796827DO,1532.7,9616.5,486.16,GQKC4S4DJASZRJK4V,Sentinel Monitor,49.1,3774.7,2026-04-29T00:00:00Z,CZZ,DIV,39075.9,9ZOK3H6YR2XHU4O4T,ZGM,VQH,Elizabeth,YYW,X1G9C5W4W19E6LYQG,EMP-41359,752.61,8748.1,KZQ,"compliance, automation",7f9e00248420992d7c06a7ddd0c4fc94d6451ee0963140dfa5e46883f39dd166,Green,liam.miller,sales.orders,543fb8ad00cfa00c883a96e4e1660eb58915fba34a9eadf36bf541b26685bb81,1.3.62,PDO,D3Y1YEPHHPWUYWI7S,9.25,91.7,age >= 18,CKE,3808.3,XJR,814.79,E1LHWJSI4J3QIPD33,dt=acme,KNQ,CBE,3305.6,8VU6ROHU872WAS32I,1345.3,IN1AIFTUSSYORHUYG,/var/data/daily_292.json,8156.0,AGR,7350.6,7274.8,568.67,QWF,A+,TTZ4QASKIYVXU62YG,OCR,HGZ9AFVE9,"automation, security, analytics",2019-08-18,YOP,MJI,4009.9,6GDGS0WK2ON6I7N0Q,VUK,1873.7,Tacos,OD2LRAGG4Z0XZU9QP,MRI Brain,859.83,6325.7,ISO-8859-1,BETWEEN 1 AND 100,VFI,@amywright635,false,FHX,Starry Night,Escalated to management.,135.95,64.381042,"[27.96, 77.64]",LRS
397456663,6365,SW286H1DXWNJKRDT0,SGU,EXHUOB258KATN9YI0,993.71,EVQ,Q2 2024: $78M projected,HPI,710.46,HSU,868.83,INV-491006,Ms.,WLG,TMY,GPL-3.0,XSXZ3SHACV1EOU0OF,WGE,5807.7,T3N6R1OXIMUML5D05,JVC,216.35,2848.8,RBIOSO131XK4ILFY4,CLM-942606,Antarctica,722.11,-0.368,12.28,QOE,42.09,HB22CMGNJK40LEOB5,GL8QMJFBPCRMJJ2TM,16F5B3ZEV9XY47XKL,5192.5,5633.4,449.77,45SW5D7AB8LNFBEOY,CloudGuard,81.1,2413.9,2024-11-12T00:00:00Z,DFK,NEJ,32540.9,WZAHYLNF62LDZIM6B,HCN,OVB,Noah,WNI,I91AZ36WDSZUBHYJN,EMP-10288,395.6,7283.2,BBY,"data, security",59e7b4d96c8f532218732916be76bae7d55fe8d1c855117ccda3250c2880859f,Orange,liam.young,analytics.events,8fcf985c48c3833d9d3df6a78a90646073903d53f0a6aebdca2e1ab80557688f,4.4.94,GWW,MXCUBRDCZ67KOEI86,7.28,93.5,"status IN ('active','pending')",QVG,7381.9,ISV,960.53,HBFYJ81R4V2PBKL6R,tenant=acme,PVH,IPA,3248.3,CGT62BV5WYD4YEH8J,653.6,DFQQU534RC1N4VMEL,/var/logs/batch_484.yaml,2924.7,PDR,6504.5,8078.8,846.98,EBV,A-,5S6219IADQDKJEVHJ,IOZ,HW6JPTB2Y,"cloud, monitoring, automation",2025-06-28,YSC,DIS,2389.1,UYJ7IEYQO4NORJQH9,FFR,8400.2,Curry,MC5V52NXXC9VFY94K,ECG,528.74,9242.3,ASCII,BETWEEN 1 AND 100,WBQ,@lindawilliams583,false,OSR,Starry Night,Reviewed and approved.,898.61,-9.38803,"[23.9, 99.31]",IXM
678134086,8308,DLFJNZB2S1OVE7JNG,ICW,GWZNC28G8RH9YRXET,246.84,HMT,Q4 2026: $30M projected,BRY,921.31,LBH,979.97,INV-935147,Ms.,GYD,KCN,MIT,NWS99FY2IJCTJB67Q,CVJ,3994.5,6T32TQ5PE1MHM52TV,GMY,640.16,828.6,XXBD96BSEAY57Q1R6,CLM-816303,North America,268.41,-0.7357,858.44,NYR,728.32,EMYBS9G6T83NB34UT,LE47ZC09091QLFKYT,P7TVNZTVTQGRQIINF,8452.9,6395.1,748.35,PM8SZ4X6XAUEQZ4H9,FlexPay Platform,97.2,301.8,2023-03-01T00:00:00Z,PBK,ZYR,34679.3,NET2GJFKEWRTYRUWP,VBE,WKO,Olivia,JPA,YH1ZP9Q03Z6AR6AH1,EMP-63493,487.72,6872.2,CIO,"monitoring, compliance, data, automation",84e01a2700efb1925901ed62ba3737daeaa192f627842b2bad67de92efa49f14,Brown,david.miller,public.users,55843cdf7d922a6b2033bff8d3aed0da9c5fef3945df973315d5460113a82499,1.5.41,DZZ,8EGG3G7MCXDHA0LIC,0.35,56.3,age >= 18,UQQ,409.5,ECE,829.39,MO0IQ4MYZLDPPGOEC,tenant=2024-01,AHY,MAF,5808.9,6SVJ62W7VLEWLC6GT,60.6,EJLHRIQNKJ2MGPTIR,/var/data/daily_666.json,8315.5,FHO,3194.7,7358.5,931.23,MAL,O-,9BQMRVDFTVJ9OTIW9,IHD,3WCCV0QOH,"data, monitoring, performance",2024-09-13,TDD,CXS,4906.3,ETRC0GNGK7RMTZ3L8,UWR,3486.3,Steak,5Z05ATMZCUVX2HM7Z,Colonoscopy,665.29,6734.0,UTF-8,UNIQUE,STY,@oliverjohnson530,false,STI,The Scream,Automated processing complete.,133.16,-62.164363,"[10.0, 83.33]",TYF
239588266,5157,JJ3IIGJKOT05ZUFUM,QUV,8XJ2P9TFHGUTUEVXM,697.11,RVL,Q3 2026: $65M projected,DZC,430.49,KXE,188.08,INV-222293,Hon.,SXV,HSS,CC BY 4.0,14MXEWMMWH9RVVZSA,DYD,3261.6,OAKERBCZ2ZCU968QP,YNV,459.29,243.9,WX3XD091TIY3ROLM3,CLM-792219,Europe,399.47,-0.7786,377.93,UJJ,688.95,OKOBK4Y3XXK0Z0665,DQI5MXJEKXN7MGATW,JAHBH9YFI2SU464BB,6944.8,8750.3,806.66,LLIRYAHVUVQ76E9E6,DataSync 3000,50.3,332.2,2023-03-02T00:00:00Z,PIB,CXB,45361.8,RI77UJU1XVQDIAL4Y,DPO,JXC,William,ZTU,GNKKZ2CKH2V74TZFT,EMP-89046,885.74,8684.9,MJG,"compliance, cloud, scalability",466574e2c43c29a0dec79775b537894e61d6715b1a1a5a777abee18deadc85c0,Gray,jennifer.anderson,hr.employees,69a4fb7fc3175120f9ce0495b7309e6b68fd53a8c8243a3c1e0a279ff7284992,4.9.27,THA,51KQ44EBZSDKRW66B,8.53,6.3,"status IN ('active','pending')",ICS,8312.9,ZYJ,263.15,IB5UVG9F5I0NEET6S,dt=us-east,XEB,NFR,3893.4,5J8A7PL6II1KYJINU,1651.7,XIEYQ1NXLMEJDONBT,/var/data/export_630.parquet,1942.8,QEX,8565.1,9416.2,577.44,XQZ,A-,BWOO6NXJZJGEP3GAG,NPU,RKIE95WN6,"automation, compliance, integration, cloud",2026-11-03,AJS,LBG,8864.5,WCAXHL0BYJM0JTT57,LQM,4289.7,Pizza,X6K8M19G8G7F9K4LQ,ECG,724.89,5040.5,ISO-8859-1,UNIQUE,FPQ,@jenniferjackson347,false,KIS,The Scream,Needs follow-up next quarter.,535.22,-24.135914,"[6.44, 86.59]",XWY
866940255,2191,FV7ZYJUR2QOBGWFS5,NHE,FIDV9SVTA6PDXN8JE,207.56,QPT,Q4 2025: $57M projected,RCZ,891.64,YWE,147.4,INV-928870,Dr.,CVG,YYP,GPL-3.0,20V8LG2D729QSXEIU,TLZ,237.4,1RRRZTJPYO5SCPXY4,FTM,495.18,1547.5,D2APEPR2M2T9N75DG,CLM-255530,North America,691.78,0.0154,834.33,FQN,438.41,06GGHNTI2ZDICQVXE,ZX5UK7F6P0LGQTR38,BFA6TZ67LH4WSWZDH,6908.2,357.0,965.08,VZ1LWGKRIJ26TKUDT,Widget Pro,101.9,2776.4,2023-08-06T00:00:00Z,YWD,TKK,15932.8,CRMTHR2PFOW1YR9SE,UFZ,ZPE,William,WKM,SC81BO68A85ANPV3G,EMP-15422,365.67,240.1,CUM,"integration, automation, cloud",320619e7ae995c479b1f3992de047c0271883b3d5bdea2b79be0fdd3b1010beb,Blue,william.davis,sales.orders,ff3824c2d17d9ea69521f8a9adb030202f7c506cd86721db3c37e7d5c2194421,0.7.29,PPS,G2SWCFHCH1SWNX60G,2.96,78.6,amount <= 10000,RPJ,1076.1,NNT,474.18,E5LO3C9UEVQ81YTH5,dt=acme,DHF,LLK,7656.1,WZ2ZLAAJRJ2JG1N7N,1147.0,8SXT2OMUGJWGJ576K,/var/tmp/daily_688.log,3071.7,MAQ,679.2,3614.0,964.2,KYF,B-,C67DTY4WFGP32KTT8,UOD,5WEXBPYYE,"scalability, security",2024-08-03,GKL,JPO,7979.0,LFN4TPQAM1UVK0IJ5,EGO,8425.2,Tacos,A2A7B5ZVABUHN9UHL,ECG,829.86,1491.6,ISO-8859-1,NOT NULL,WKX,@loganwilliams618,false,YYZ,The Persistence of Memory,Resolved — no further action.,324.03,-61.317179,"[29.38, 81.81]",PVR
229989047,5897,X0DMP8N6U7Q5LVDXA,QHR,Q8GOJPKIRGHQTIM4O,205.72,YKD,Q4 2027: $15M projected,LAE,606.2,ARQ,295.06,INV-700272,Mr.,JIV,JGH,Proprietary,M1IT8HT09W6L8W3ZV,CZC,6419.8,HPSTUKK0DI8H7FYIT,FAZ,309.31,9930.4,DP2ZZQM12G48TSKFQ,CLM-339623,Asia,537.52,0.1951,143.25,ICC,557.24,655J2XVIW4J46PGT8,0VQY80IC3GENBWV0R,AP436S1ZIDV4LIPSP,2488.4,4940.8,499.51,VLYMSGM0ML3REJB3E,DataSync 3000,41.2,7656.8,2019-07-19T00:00:00Z,JET,VTH,45443.8,ZFZ6YADP4O69BLDT1,USN,JJF,Elizabeth,NVV,XN8SQQDIAEWYTJHG6,EMP-21422,910.27,6870.4,UVU,"analytics, reporting, compliance, scalability, cloud",b8f3a880d52cb3b5cf160db2e5a9e433c7b43a73ed5a93c845fcc55587ad5235,Black,james.lee,sales.orders,5ab4edb3734f7b267a3dc58ccedcf091d1f7a47479f248cbdff328815474e30b,4.14.76,FIY,F1CLBCOML2LL4L9S8,0.73,41.6,NOT NULL,ZIT,4342.5,HHT,22.12,9LTS4QAG5R5F0V10Y,region=acme,BFC,NNL,5294.8,CXROJKE6K19UI7MWQ,1008.1,2ZSUL80RLBM6D5NEX,/var/data/batch_136.parquet,5493.0,DXR,9387.7,5242.9,947.13,FPE,B-,YUUBYBGOFM3DXND58,KLY,NFB3RXVIB,"analytics, cloud, reporting",2025-04-03,FFD,WZF,5398.1,MBR8LWLG9Z3H82MIZ,HHC,1243.2,Pizza,BON23AVYSR9V9RUCK,Blood Draw,964.5,208.3,UTF-16,BETWEEN 1 AND 100,JUJ,@annalee760,false,HOV,The Scream,Needs follow-up next quarter.,383.75,-64.800248,"[15.72, 99.01]",SSZ
407603637,663,ROJO5CRS4GSL0IFZA,GVQ,BPUS643BU5IFWW7LU,41.93,ZQG,Q2 2025: $24M projected,XEB,344.2,LIZ,15.47,INV-422543,Prof.,GGB,DHI,BSD-3-Clause,XBILSA8CEEPXCY6IA,GVR,1896.7,DL2O01I3NX9WTGTB2,QNO,967.99,9651.5,F8X2CLDB32J6ULLBA,CLM-152036,Europe,823.0,0.9425,931.65,RCT,507.46,Q0L77AXA4GWX7HGFI,Y0HFY062R77A6S0FS,X7JQU1UXA0K0B267M,3336.7,3183.2,130.01,N1HWOA7KTT1O0SG4W,VaultKeeper,3.7,2758.3,2026-02-01T00:00:00Z,XNK,OOH,45515.6,YQSX1XNVFA24WW7DT,KHW,DEM,Mary,AAB,LFFHIGL8I75X4G6V4,EMP-30040,78.6,2792.4,GTH,"integration, automation, analytics, scalability",1c020629f2037ac95a938e7040c79511ecba0aa83cf9eb8ac32d69a39e78afdd,Red,patricia.walker,sales.orders,8208164db6c09708ad4036d9b9667520295c66acd5c8e26db9e83d69d3a3b874,2.2.13,XTG,IM0HJHJNFBMUJ5LSI,2.28,31.2,age >= 18,LDS,2973.6,QET,290.77,QKUMG82P19QZVIWLB,dt=acme,MJB,OQJ,651.6,JK7CWMPJSY48DO7E9,613.8,1965G21A962P0DCBH,/var/uploads/daily_894.log,3801.5,FMJ,3949.0,2489.3,694.4,GSM,B-,33VTRB9GSMYHUMB9M,ZIH,1T5CKUHD2,"analytics, security, scalability, compliance, automation",2026-07-29,YFJ,OCY,7440.5,SCGP2SNMIAGWTMF7G,OLV,9424.2,Sushi,LLUZRV9JSQQHGI9LM,Physical Exam,666.19,8816.4,Latin-1,UNIQUE,VRX,@elizabethwright453,true,WDG,The Persistence of Memory,Updated per client request.,238.98,-1.679522,"[7.78, 79.98]",EBV
848947005,7327,R26D5QA2RMP4YL07S,IGF,D20E2S5H2KQKDLN1Y,605.2,TXS,Q2 2025: $13M projected,VPY,141.28,AGI,750.07,INV-623418,Mr.,TYH,CSZ,Apache-2.0,LXWRRNHA7SLZG13CO,XED,1641.7,9WFYZR136ZU9HNWI0,MVP,219.67,1108.9,K0VNMR5WE7CG3IWGD,CLM-829169,Asia,788.78,0.8994,335.5,EVT,172.75,OC60MLWLCEI1ITUIB,W46QLOV4MP54ME9XT,8TI1Q5XSE0PV1OCTW,4807.8,4809.4,713.89,UAI4RS58OLFWLAZV1,SmartHub X1,72.2,3061.8,2022-05-23T00:00:00Z,VFT,HAH,45915.2,9E8ZRTQW4UBQRZSX6,PYW,FBO,Sophia,WBX,G952NQHURCZJHO1CB,EMP-48464,24.19,8596.0,ZWF,"automation, scalability, performance, monitoring, analytics",b249ac090db011704a0000d022440659fb524615ab751a1279b11f3fc5ff579a,Gray,oliver.thompson,hr.employees,94a58bc613bf33ffd671bb4b14691903ef655669e87b4d68b015af8ca3bc327f,4.20.4,RKS,ZU2JRGMQK3S9AH182,0.97,18.5,"status IN ('active','pending')",QXA,2934.1,VKF,317.95,X9NT4ETLAQPQ9IW3T,tenant=2024-01,ZYQ,PBH,7471.6,I3B84YLV0FAC0W4GE,1609.7,4KH4SLDIBH95XIXCY,/var/exports/daily_57.log,7835.0,XAA,3170.3,1703.6,986.71,VZS,O-,AGS5SJHYNPLTYBWX4,QHO,4Y04TDEQP,"automation, monitoring, compliance",2026-10-09,SGO,MFP,7361.7,M165J5LZFUZ53YNEV,NGE,3843.1,Pasta,O4S2ILRK87ER3VT2W,ECG,548.72,8993.8,Latin-1,BETWEEN 1 AND 100,MUN,@harperanderson608,false,YOC,The Persistence of Memory,Pending verification.,669.89,10.556115,"[25.95, 64.37]",DJS
206700450,6425,B7H17JV5NPK3Q52KT,BQI,B19VEZMW4MXQ9MTU0,298.11,JHA,Q4 2026: $28M projected,OMZ,708.29,DRS,208.42,INV-294383,Rev.,TIN,EQE,BSD-3-Clause,3PDCTI0VU7XCBZLFY,ZCX,7226.0,8YGSYGGCYODFFEB4O,RJT,627.17,4918.1,SC9WMBS8WOLN7U7IX,CLM-199809,Europe,192.39,0.7796,211.04,ELW,610.13,PIA8EF3732AZLQIR7,YJ9D98AB5VVFZQO17,V9WH2JNAKMQL488WG,2585.5,2868.6,685.96,5F7D6D4DS3WLM5XUH,FlexPay Platform,39.1,6241.5,2018-08-31T00:00:00Z,VUL,MXV,35333.0,Q9B7JVE7TFHX5VE6W,OYN,RFJ,Sophia,KBI,UNO6VVO3I8BC7YQCC,EMP-16885,800.69,6832.7,UWE,"performance, compliance",cf572ae86197bcd66ad79dffc305bb63ecc557c36f2151b70f084fded1c4f91f,Blue,richard.wright,analytics.events,472a16915018bc7f5ee6c4c611c2f3cb4189c3062355989ed3c54e5bcc766e8c,2.18.3,QIJ,3T635Z0PRP8QITGRF,7.3,0.8,"status IN ('active','pending')",XRE,9970.7,FZU,427.01,H16HT3NH5OVPB0WQL,region=us-east,PHD,AIF,3634.1,JIXA9ZBWTGFV1BK9H,1927.6,2NP6HVCJTKVHGA4IS,/var/uploads/batch_922.yaml,9613.7,VUF,6246.0,1917.2,771.9,OCK,A+,XLDAZWQK56YOTFZ0B,IMU,6J4ZELALT,"analytics, performance, integration",2020-09-08,BYG,VGS,1819.2,0GTR74C7I727N45L5,VQB,6261.1,Steak,1JLQZE3U696N7J169,Physical Exam,468.85,3062.3,UTF-8,BETWEEN 1 AND 100,DOA,@michaelclark291,false,EKB,The Scream,Updated per client request.,276.16,41.69354,"[0.14, 80.24]",QWW
